Wilayah,Kota,K. Tidur,K. Mandi,Luas Tanah,Luas Bangunan,Carport,Listrik,K. Tidur Pembantu,K. Mandi Pembantu,Lantai,Kondisi,Garasi,furnishing,TahunRumah,Harga
Cileungsi, Bogor,1.0,1.0,60.0,23.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,493000000.0
Cileungsi, Bogor,2.0,1.0,150.0,45.0,2.0,1300.0,0.0,0.0,1.0,bagus sekali,2.0,unfurnished,0.0,130000000.0
Cileungsi, Bogor,2.0,1.0,105.0,36.0,1.0,1300.0,0.0,0.0,1.0,bagus sekali,1.0,unfurnished,0.0,475000000.0
Kemang, Bogor,2.0,1.0,72.0,50.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,500000000.0
Kemang, Bogor,2.0,1.0,72.0,50.0,2.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,525000000.0
Kemang, Bogor,3.0,2.0,94.0,96.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,semi furnished,0.0,1350000000.0
Kemang, Bogor,2.0,1.0,84.0,45.0,1.0,1300.0,0.0,0.0,1.0,sudah renovasi,0.0,unfurnished,0.0,660000000.0
Kemang, Bogor,2.0,2.0,84.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,700000000.0
Kemang, Bogor,2.0,1.0,62.0,36.0,0.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,333000000.0
Kemang, Bogor,2.0,1.0,72.0,50.0,0.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,525000000.0
Ciomas, Bogor,4.0,3.0,126.0,180.0,1.0,1300.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1440000000.0
Ciomas, Bogor,3.0,2.0,116.0,85.0,0.0,1300.0,1.0,0.0,1.0,baru,1.0,unfurnished,0.0,780000000.0
Ciomas, Bogor,3.0,2.0,66.0,56.0,2.0,2200.0,0.0,0.0,2.0,baru,2.0,unfurnished,0.0,600000000.0
Ciomas, Bogor,3.0,2.0,66.0,56.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,600000000.0
Ciomas, Bogor,4.0,3.0,126.0,180.0,1.0,1300.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1440000000.0
Ciomas, Bogor,3.0,2.0,116.0,85.0,0.0,1300.0,1.0,0.0,1.0,baru,1.0,unfurnished,0.0,780000000.0
Ciomas, Bogor,3.0,2.0,116.0,85.0,0.0,1300.0,1.0,0.0,1.0,baru,1.0,unfurnished,0.0,780000000.0
Ciomas, Bogor,3.0,2.0,116.0,85.0,1.0,1300.0,1.0,0.0,1.0,baru,1.0,unfurnished,0.0,780000000.0
Ciomas, Bogor,2.0,2.0,96.0,80.0,0.0,1300.0,1.0,0.0,1.0,bagus sekali,1.0,furnished,3.0,555000000.0
Ciomas, Bogor,3.0,2.0,94.0,96.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,semi furnished,0.0,1350000000.0
Gunung Sindur, Bogor,2.0,1.0,70.0,36.0,1.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,530000000.0
Gunung Sindur, Bogor,2.0,1.0,84.0,39.0,1.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,930000000.0
Gunung Sindur, Bogor,2.0,1.0,81.0,45.0,1.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,900000000.0
Gunung Sindur, Bogor,2.0,2.0,104.0,60.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1080000000.0
Gunung Sindur, Bogor,2.0,1.0,68.0,36.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,500000000.0
Gunung Sindur, Bogor,2.0,2.0,60.0,65.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1080000000.0
Gunung Sindur, Bogor,2.0,1.0,84.0,39.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,930000000.0
Gunung Sindur, Bogor,2.0,2.0,104.0,60.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1080000000.0
Gunung Sindur, Bogor,3.0,2.0,81.0,51.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,960000000.0
Gunung Sindur, Bogor,4.0,4.0,120.0,98.0,1.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,0.0,1400000000.0
Gunung Sindur, Bogor,2.0,1.0,68.0,36.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,500000000.0
Gunung Sindur, Bogor,2.0,1.0,81.0,45.0,0.0,1300.0,0.0,0.0,1.0,sudah renovasi,1.0,semi furnished,0.0,900000000.0
Gunung Sindur, Bogor,3.0,2.0,94.0,70.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,1150000000.0
Gunung Sindur, Bogor,4.0,4.0,120.0,98.0,1.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,0.0,1400000000.0
Gunung Sindur, Bogor,2.0,2.0,60.0,65.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1080000000.0
Gunung Sindur, Bogor,2.0,1.0,84.0,39.0,0.0,1300.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,930000000.0
Gunung Sindur, Bogor,2.0,1.0,81.0,45.0,0.0,1300.0,0.0,0.0,1.0,sudah renovasi,1.0,semi furnished,0.0,900000000.0
Gunung Sindur, Bogor,3.0,2.0,94.0,70.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,furnished,0.0,1150000000.0
Gunung Sindur, Bogor,2.0,1.0,70.0,36.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,530000000.0
Gunung Sindur, Bogor,2.0,2.0,90.0,36.0,0.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,599000000.0
Gunung Sindur, Bogor,4.0,4.0,120.0,98.0,1.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,0.0,1400000000.0
Gunung Sindur, Bogor,2.0,1.0,68.0,36.0,1.0,1300.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,500000000.0
Gunung Sindur, Bogor,2.0,2.0,60.0,65.0,1.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1080000000.0
Gunung Sindur, Bogor,2.0,1.0,39.0,84.0,1.0,1300.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,930000000.0
Gunung Sindur, Bogor,2.0,1.0,81.0,45.0,1.0,1300.0,0.0,0.0,1.0,sudah renovasi,1.0,semi furnished,0.0,900000000.0
Gunung Sindur, Bogor,2.0,1.0,70.0,36.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,530000000.0
Gunung Sindur, Bogor,2.0,1.0,70.0,36.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,530000000.0
Gunung Sindur, Bogor,2.0,1.0,70.0,36.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,530000000.0
Gunung Sindur, Bogor,2.0,1.0,68.0,36.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,500000000.0
Gunung Sindur, Bogor,2.0,2.0,60.0,65.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1080000000.0
Gunung Sindur, Bogor,2.0,1.0,84.0,39.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,930000000.0
Gunung Sindur, Bogor,2.0,1.0,81.0,45.0,0.0,1300.0,0.0,0.0,1.0,sudah renovasi,1.0,semi furnished,0.0,900000000.0
Gunung Sindur, Bogor,3.0,2.0,81.0,51.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,960000000.0
Gunung Sindur, Bogor,4.0,4.0,120.0,98.0,1.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,0.0,1400000000.0
Gunung Sindur, Bogor,2.0,1.0,70.0,36.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,530000000.0
Gunung Sindur, Bogor,2.0,2.0,104.0,60.0,1.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1080000000.0
Gunung Sindur, Bogor,3.0,2.0,94.0,70.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,1150000000.0
Gunung Sindur, Bogor,2.0,1.0,72.0,39.0,1.0,2200.0,0.0,0.0,1.0,baru,1.0,unfurnished,1.0,800000000.0
Gunung Sindur, Bogor,3.0,2.0,65.0,60.0,1.0,1300.0,1.0,0.0,2.0,baru,0.0,semi furnished,0.0,637000000.0
Gunung Sindur, Bogor,3.0,2.0,78.0,60.0,1.0,1300.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,755000000.0
Gunung Sindur, Bogor,3.0,2.0,64.0,60.0,1.0,1300.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,685000000.0
Gunung Sindur, Bogor,2.0,1.0,60.0,35.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,438000000.0
Gunung Sindur, Bogor,2.0,1.0,63.0,36.0,0.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,438000000.0
Gunung Sindur, Bogor,3.0,2.0,65.0,87.0,0.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,1090000000.0
Gunung Sindur, Bogor,3.0,2.0,90.0,80.0,0.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,570000000.0
Gunung Sindur, Bogor,2.0,1.0,112.0,100.0,0.0,1300.0,0.0,0.0,1.0,butuh renovasi,0.0,unfurnished,0.0,600000000.0
Gunung Sindur, Bogor,2.0,1.0,60.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,435000000.0
Gunung Sindur, Bogor,2.0,2.0,60.0,94.0,2.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,960000000.0
Gunung Sindur, Bogor,2.0,1.0,60.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,466000000.0
Gunung Sindur, Bogor,2.0,1.0,60.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,400000000.0
Gunung Sindur, Bogor,2.0,1.0,60.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,400000000.0
Gunung Sindur, Bogor,2.0,1.0,60.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,400000000.0
Bojong Gede, Bogor,2.0,1.0,83.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,500000000.0
Bojong Gede, Bogor,5.0,2.0,104.0,180.0,1.0,2200.0,1.0,0.0,3.0,bagus,0.0,unfurnished,2.0,1620000000.0
Bojong Gede, Bogor,2.0,1.0,60.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,375000000.0
Bojong Gede, Bogor,5.0,2.0,104.0,180.0,1.0,2200.0,1.0,0.0,3.0,bagus,0.0,unfurnished,2.0,1620000000.0
Bojong Gede, Bogor,2.0,1.0,105.0,45.0,1.0,2200.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,810000000.0
Bojong Gede, Bogor,3.0,2.0,84.0,76.0,1.0,1300.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1140000000.0
Bojong Gede, Bogor,3.0,2.0,84.0,84.0,1.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1080000000.0
Bojong Gede, Bogor,2.0,1.0,40.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,195000000.0
Bojong Gede, Bogor,2.0,1.0,75.0,38.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,semi furnished,1.0,500000000.0
Bojong Gede, Bogor,2.0,1.0,55.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,100000000.0
Bojong Gede, Bogor,2.0,1.0,45.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,200000000.0
Bojong Gede, Bogor,2.0,1.0,60.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,275000000.0
Bojong Gede, Bogor,2.0,1.0,84.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,2.0,unfurnished,1.0,400000000.0
Bojong Gede, Bogor,2.0,1.0,84.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,2.0,unfurnished,1.0,400000000.0
Bojong Gede, Bogor,2.0,1.0,72.0,39.0,0.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,456000000.0
Bojong Gede, Bogor,2.0,1.0,72.0,36.0,0.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,473000000.0
Bojong Gede, Bogor,2.0,1.0,60.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,275000000.0
Bojong Gede, Bogor,2.0,1.0,60.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,275000000.0
Bojong Gede, Bogor,2.0,1.0,42.0,42.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,160000000.0
Bojong Gede, Bogor,2.0,1.0,60.0,40.0,0.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,399000000.0
Bojong Gede, Bogor,2.0,1.0,60.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,225000000.0
Bojong Gede, Bogor,4.0,4.0,150.0,147.0,1.0,6600.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,790000000.0
Bojong Gede, Bogor,2.0,1.0,55.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,150000000.0
Bojong Gede, Bogor,2.0,1.0,38.0,38.0,0.0,900.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,135000000.0
Bojong Gede, Bogor,2.0,1.0,113.0,36.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,437000000.0
Bojong Gede, Bogor,2.0,1.0,60.0,55.0,0.0,900.0,0.0,0.0,1.0,sudah renovasi,0.0,unfurnished,0.0,250000000.0
Bojong Gede, Bogor,2.0,1.0,30.0,30.0,0.0,900.0,0.0,0.0,1.0,bagus,0.0,unfurnished,2.0,125000000.0
Bojong Gede, Bogor,2.0,1.0,38.0,38.0,0.0,900.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,135000000.0
Bojong Gede, Bogor,2.0,1.0,55.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,100000000.0
Bojong Gede, Bogor,2.0,1.0,40.0,40.0,0.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,150000000.0
Bojong Gede, Bogor,2.0,1.0,55.0,36.0,0.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,100000000.0
Bojong Gede, Bogor,2.0,1.0,45.0,45.0,0.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,172000000.0
Kedung Halang, Bogor,4.0,3.0,153.0,200.0,1.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,2.0,2400000000.0
Kedung Halang, Bogor,2.0,1.0,66.0,33.0,1.0,1300.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,650000000.0
Kedung Halang, Bogor,2.0,2.0,84.0,96.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,semi furnished,2.0,1700000000.0
Kedung Halang, Bogor,2.0,1.0,66.0,33.0,1.0,1300.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,650000000.0
Kedung Halang, Bogor,3.0,2.0,101.0,45.0,0.0,1300.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,800000000.0
Tapos, Bogor,2.0,1.0,84.0,48.0,1.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,840000000.0
Tapos, Bogor,2.0,1.0,105.0,60.0,0.0,2200.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,945000000.0
Tapos, Bogor,2.0,1.0,86.0,50.0,0.0,1300.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,1020000000.0
Cibinong, Bogor,3.0,2.0,84.0,84.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1080000000.0
Cibinong, Bogor,2.0,1.0,88.0,40.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,699000000.0
Cibinong, Bogor,2.0,1.0,105.0,45.0,0.0,2200.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,810000000.0
Cibinong, Bogor,3.0,2.0,105.0,150.0,1.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1380000000.0
Cibinong, Bogor,2.0,1.0,88.0,40.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,699000000.0
Cibinong, Bogor,3.0,3.0,164.0,104.0,1.0,1300.0,0.0,0.0,2.0,bagus,1.0,unfurnished,2.0,1500000000.0
Cibinong, Bogor,3.0,2.0,84.0,84.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1080000000.0
Cibinong, Bogor,2.0,1.0,105.0,45.0,0.0,2200.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,810000000.0
Cibinong, Bogor,3.0,2.0,84.0,84.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1080000000.0
Cibinong, Bogor,3.0,1.0,98.0,68.0,1.0,1300.0,1.0,0.0,1.0,bagus,1.0,unfurnished,0.0,780000000.0
Cibinong, Bogor,2.0,1.0,96.0,71.0,1.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,800000000.0
Cibinong, Bogor,3.0,4.0,90.0,180.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,840000000.0
Cibinong, Bogor,2.0,1.0,88.0,40.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,699000000.0
Cibinong, Bogor,2.0,1.0,88.0,53.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,650000000.0
Cibinong, Bogor,3.0,2.0,84.0,76.0,0.0,1300.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1140000000.0
Cibinong, Bogor,3.0,2.0,84.0,76.0,0.0,1300.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1140000000.0
Cibinong, Bogor,3.0,2.0,105.0,150.0,0.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1380000000.0
Cibinong, Bogor,3.0,2.0,84.0,84.0,1.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1080000000.0
Cibinong, Bogor,3.0,2.0,84.0,76.0,1.0,1300.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1140000000.0
Cibinong, Bogor,3.0,2.0,84.0,76.0,0.0,1300.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1140000000.0
Cibinong, Bogor,3.0,2.0,105.0,150.0,0.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1380000000.0
Cibinong, Bogor,5.0,2.0,104.0,180.0,1.0,2200.0,1.0,0.0,3.0,bagus,1.0,unfurnished,2.0,1620000000.0
Cibinong, Bogor,2.0,1.0,105.0,45.0,1.0,2200.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,810000000.0
Cibinong, Bogor,2.0,1.0,82.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,695000000.0
Cibinong, Bogor,2.0,1.0,72.0,72.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,450000000.0
Cibinong, Bogor,3.0,1.0,131.0,177.0,0.0,1300.0,0.0,0.0,2.0,bagus sekali,1.0,unfurnished,6.0,850000000.0
Cibinong, Bogor,2.0,1.0,78.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,furnished,0.0,655000000.0
Cibinong, Bogor,2.0,1.0,68.0,36.0,0.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,545000000.0
Cibinong, Bogor,4.0,4.0,144.0,300.0,2.0,3300.0,0.0,0.0,2.0,sudah renovasi,2.0,semi furnished,4.0,2000000000.0
Cibinong, Bogor,2.0,1.0,68.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,furnished,0.0,649000000.0
Cibinong, Bogor,3.0,4.0,367.5,270.0,0.0,3500.0,1.0,1.0,1.0,bagus,4.0,semi furnished,4.0,2900000000.0
Cibinong, Bogor,2.0,1.0,74.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,688000000.0
Cibinong, Bogor,3.0,2.0,94.0,96.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,semi furnished,0.0,1350000000.0
Cibinong, Bogor,2.0,1.0,80.0,48.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,400000000.0
Cibinong, Bogor,2.0,1.0,72.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,200000000.0
Cibinong, Bogor,3.0,2.0,88.0,55.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,1.0,575000000.0
Cibinong, Bogor,4.0,3.0,200.0,400.0,2.0,4400.0,1.0,1.0,2.0,baru,0.0,semi furnished,4.0,1500000000.0
Cibinong, Bogor,2.0,1.0,76.0,36.0,0.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,644000000.0
Cibinong, Bogor,3.0,2.0,60.0,54.0,2.0,2200.0,0.0,0.0,2.0,baru,2.0,unfurnished,0.0,500000000.0
Cibinong, Bogor,3.0,2.0,70.0,54.0,2.0,2200.0,0.0,0.0,2.0,butuh renovasi,2.0,unfurnished,0.0,600000000.0
Cibinong, Bogor,2.0,1.0,61.0,40.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,10.0,400000000.0
Cibinong, Bogor,2.0,1.0,61.0,40.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,10.0,400000000.0
Cibinong, Bogor,2.0,1.0,64.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,560000000.0
Cibinong, Bogor,3.0,2.0,70.0,54.0,2.0,2200.0,0.0,0.0,2.0,baru,2.0,unfurnished,0.0,600000000.0
Cibinong, Bogor,2.0,1.0,78.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,655000000.0
Cibinong, Bogor,3.0,2.0,60.0,54.0,2.0,2200.0,0.0,0.0,2.0,baru,2.0,unfurnished,0.0,500000000.0
Cibinong, Bogor,3.0,2.0,70.0,54.0,2.0,2200.0,0.0,0.0,2.0,baru,2.0,unfurnished,0.0,600000000.0
Cibinong, Bogor,3.0,2.0,72.0,90.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,999000000.0
Cibinong, Bogor,3.0,2.0,105.0,90.0,1.0,1300.0,0.0,0.0,1.0,sudah renovasi,0.0,furnished,4.0,750000000.0
Cibinong, Bogor,2.0,1.0,50.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,185000000.0
Cibinong, Bogor,3.0,2.0,60.0,54.0,2.0,2200.0,0.0,0.0,2.0,baru,2.0,unfurnished,0.0,500000000.0
Cibinong, Bogor,2.0,1.0,72.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,590000000.0
Cibinong, Bogor,2.0,1.0,72.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,1.0,599000000.0
Cibinong, Bogor,2.0,1.0,72.0,42.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,514000000.0
Cibinong, Bogor,2.0,1.0,84.0,48.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,1.0,624000000.0
Cibinong, Bogor,2.0,1.0,84.0,48.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,1.0,624000000.0
Cibinong, Bogor,2.0,1.0,69.0,41.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,1.0,494000000.0
Cibinong, Bogor,2.0,1.0,72.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,594000000.0
Cibinong, Bogor,2.0,1.0,63.0,41.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,1.0,499000000.0
Cibinong, Bogor,2.0,1.0,63.0,41.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,1.0,499000000.0
Cibinong, Bogor,2.0,1.0,72.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,1.0,599000000.0
Cibinong, Bogor,2.0,1.0,72.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,1.0,599000000.0
Cibinong, Bogor,3.0,2.0,84.0,84.0,0.0,2200.0,0.0,0.0,2.0,bagus sekali,1.0,furnished,0.0,1100000000.0
Cibinong, Bogor,2.0,1.0,77.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,600000000.0
Cibinong, Bogor,2.0,1.0,147.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,470000000.0
Cibinong, Bogor,2.0,1.0,147.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,470000000.0
Sentul, Bogor,2.0,1.0,105.0,55.0,1.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,780000000.0
Sentul, Bogor,2.0,1.0,82.0,80.0,0.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,1.0,752000000.0
Sentul, Bogor,3.0,3.0,90.0,80.0,2.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,700000000.0
Sentul, Bogor,2.0,1.0,66.0,33.0,1.0,1300.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,650000000.0
Sentul, Bogor,4.0,3.0,135.0,90.0,2.0,4400.0,0.0,0.0,2.0,bagus,0.0,semi furnished,7.0,1350000000.0
Sentul, Bogor,3.0,2.0,94.0,96.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,semi furnished,0.0,1350000000.0
Sentul, Bogor,3.0,2.0,367.5,277.0,0.0,4400.0,0.0,0.0,1.0,bagus,0.0,unfurnished,4.0,4000000000.0
Sentul, Bogor,4.0,4.0,367.5,369.0,7.0,4400.0,0.0,1.0,2.0,bagus,0.0,semi furnished,13.0,5000000000.0
Sentul, Bogor,4.0,3.0,367.5,421.75,2.0,4400.0,1.0,1.0,2.0,bagus,0.0,semi furnished,13.0,7500000000.0
Sentul, Bogor,3.0,2.0,77.0,60.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,770000000.0
Sentul, Bogor,5.0,4.0,367.5,421.75,6.0,5500.0,1.0,1.0,2.0,bagus,0.0,semi furnished,10.0,5200000000.0
Sukaraja, Bogor,3.0,3.0,144.0,150.0,1.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,2.0,1500000000.0
